# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Unassigned	Caliciviridae		Unassigned	Caliciviridae	Calicivirus isolate TCG	AB117797	NC_006875	AB117797	Calicivirus isolate TCG genomic RNA, complete genome, isolate: TCG 14.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Unassigned	Caliciviridae	Calicivirus pig/AB90/CAN	FJ355928	NC_012699	FJ355928	Calicivirus pig/AB90/CAN, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Unassigned	Caliciviridae	Goose calicivirus	KJ473715	NC_024078	KJ473715	Goose calicivirus strain N, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Canine calicivirus	AB070225	NC_004542	AB070225	Canine calicivirus orf1, orf2, orf3 genes for non-structural polyprotein, capsid protein precursor, hypothetical protein, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Feline calicivirus	L40021	NC_001481	L40021	Feline calicivirus strain Urbana, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Mink calicivirus	JX847605	NC_019712	JX847605	Mink calicivirus strain MCV-DL/2007/CN, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Rabbit vesivirus	AJ866991	NC_008580	AJ866991	Rabbit vesivirus complete virion genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	San Miguel sea lion virus 8	KM244552	NC_025676	KM244552	San Miguel sea lion virus 8, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Steller sea lion vesivirus	EF195384	NC_011050	EF195384	Steller sea lion vesivirus V1415, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Vesicular exanthema of swine virus	U76874	NC_002551	U76874	Vesicular exanthema of swine virus stain A48, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Vesivirus ferret badger/JX12/China/2012	KJ701554	NC_027122	KJ701554	Vesivirus ferret badger/JX12/China/2012, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Caliciviridae		Vesivirus	Caliciviridae	Walrus calicivirus	AF321298	NC_004541	AF321298	Walrus calicivirus non-structural polyprotein, capsid, and putative nucleic-acid binding protein genes, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Carmotetraviridae		Alphacarmotetravirus	Carmotetraviridae	Providence virus	GU991616	NC_014126	GU991616	Providence virus isolate vFLM1, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Blackberry vein banding-associated virus	KC904540	NC_022072	KC904540	Blackberry vein banding associated virus isolate Mississippi1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 1	JQ023131	NC_016509	JQ023131	Grapevine leafroll-associated virus 1 isolate 1050, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 10	AM182328	NC_011702	AM182328	Grapevine leafroll-associated virus 10, complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 13	LC052212	NC_029783	LC052212	Grapevine leafroll-associated virus 13 genomic RNA, complete genome, isolate: a177.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 3	AF037268	NC_004667	AF037268	Grapevine leafroll-associated virus 3, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 4	FJ467503	NC_016416	FJ467503	Grapevine leafroll-associated virus 4 isolate LR106, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 5	FR822696	NC_016081	FR822696	Grapevine leafroll-associated virus 5 met/Hel gene, RdRp gene, P5 gene, HSP70 gene, HSP90 gene, CP gene and CPm gene, strain Y217.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Grapevine leafroll-associated virus 6	FJ467504	NC_016417	FJ467504	Grapevine leafroll-associated virus 6 isolate Estellat, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Little cherry virus 2	AF531505	NC_005065	AF531505	Little cherry virus 2 isolate USA6b, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Pineapple mealybug wilt-associated virus 1	AF414119	NC_010178	AF414119	Pineapple mealybug wilt-associated virus 1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Ampelovirus	Closteroviridae	Plum bark necrosis stem pitting-associated virus	EF546442	NC_009992	EF546442	Plum bark necrosis and stem pitting-associated virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Beet yellows virus	X73476	NC_001598	X73476	Beet yellows virus (isolate Ukrainian BYV-U) complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Carrot yellow leaf virus	FJ869862	NC_013007	FJ869862	Carrot yellow leaf virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Citrus tristeza virus	U16304	NC_001661	U16304	Citrus tristeza virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Grapevine leafroll-associated virus 2	AY881628	NC_007448	AY881628	Grapevine leafroll-associated virus 2 isolate 93/955, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Grapevine rootstock stem lesion associated virus	AF314061	NC_004724	AF314061	Grapevine rootstock stem lesion associated virus methyltransferase/helicase polyprotein, RNA-dependent RNA polymerase, p6, HSP70-like protein, HSP90-like protein, coat protein duplicate, coat protein, p19, and p24 genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Mint virus 1	AY792620	NC_006944	AY792620	Mint virus 1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Raspberry leaf mottle virus	DQ357218	NC_008585	DQ357218	Raspberry mottle virus isolate HCRL Glen Clova, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Rose leaf rosette-associated virus	KJ748003	NC_024906	KJ748003	Rose leaf rosette-associated virus isolate RLRaV-CWR.1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Strawberry chlorotic fleck-associated virus	DQ860839	NC_008366	DQ860839	Strawberry chlorotic fleck associated virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Closterovirus	Closteroviridae	Tobacco virus 1	KT203917	NC_027712	KT203917	Tobacco virus 1 isolate AnHui, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Bean yellow disorder virus	EU191904, EU191905	NC_010560, NC_010561	EU191904, EU191905	Bean yellow disorder virus segment RNA 1, complete sequence., Bean yellow disorder virus segment RNA 2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Beet pseudoyellows virus	AY330918, AY330919	NC_005209, NC_005210	AY330918, AY330919	Beet pseudo-yellows virus segment RNA 1, complete sequence., Beet pseudo-yellows virus segment RNA 2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Blackberry yellow vein-associated virus	AY776335, AY776334	NC_006963, NC_006962	AY776335, AY776334	Blackberry yellow vein-associated virus segment RNA2, complete sequence., Blackberry yellow vein-associated virus segment RNA1, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Cucurbit chlorotic yellows virus	AB523788, AB523789	NC_018173, NC_018174	AB523788, AB523789	Cucurbit chlorotic yellows virus RNA 1 segment, complete sequence., Cucurbit chlorotic yellows virus RNA 2 segment, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Cucurbit yellow stunting disorder virus	AY242077, AY242078	NC_004809, NC_004810	AY242077, AY242078	Cucurbit yellow stunting disorder virus isolate AlLM segment RNA1, complete sequence., Cucurbit yellow stunting disorder virus isolate AlLM segment RNA2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Diodia vein chlorosis virus	GQ376201, GQ225585		GQ376201, GQ225585	Diodia vein chlorosis virus segment RNA 2, complete sequence., Diodia vein chlorosis virus segment RNA 1, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Lettuce chlorosis virus	FJ380118, FJ380119	NC_012909, NC_012910	FJ380118, FJ380119	Lettuce chlorosis virus segment RNA1, complete sequence., Lettuce chlorosis virus segment RNA2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Lettuce infectious yellows virus	U15440, U15441	NC_003617, NC_003618	U15440, U15441	Lettuce infectious yellows virus RNA 1 methyltransferase and RNA-dependent RNA polymerase genes, complete cds., Lettuce infectious yellows virus RNA 2 heat-shock protein, coat protein, and duplicated coat protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Potato yellow vein virus	AJ557128, AJ557129, AJ508757	NC_006062, NC_006063, NC_006061	AJ557128, AJ557129, AJ508757	Potato yellow vein virus p226 gene for polyprotein, p59 gene for RNA-dependant RNA polymerase and p7 gene for putative hydrophobic membrane protein, genomic RNA 1., Potato yellow vein virus hsp70 gene for heat shock protein 70 homologue, cp gene for coat protein and ORF7, ORF60 and ORF10, genomic RNA 2., Potato yellow vein virus ORF4, ORF26 and cpm gene for coat protein minor, genomic RNA 3.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Strawberry pallidosis-associated virus	AY488137, AY488138	NC_005895, NC_005896	AY488137, AY488138	Strawberry pallidosis-associated virus segment RNA 1, complete sequence., Strawberry pallidosis-associated virus segment RNA 2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Sweet potato chlorotic stunt virus	AJ428554, AJ428555	NC_004123, NC_004124	AJ428554, AJ428555	Sweet potato chlorotic stunt virus RNA1., Sweet potato chlorotic stunt virus RNA2.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Tetterwort vein chlorosis virus	KR002686, KR002687		KR002686, KR002687	Tetterwort vein chlorosis virus segment RNA1, complete sequence., Tetterwort vein chlorosis virus segment RNA2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Tomato chlorosis virus	AY903447, AY903448	NC_007340, NC_007341	AY903447, AY903448	Tomato chlorosis virus segment RNA 1, complete sequence., Tomato chlorosis virus segment RNA 2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Crinivirus	Closteroviridae	Tomato infectious chlorosis virus	FJ815440, FJ815441	NC_013258, NC_013259	FJ815440, FJ815441	Tomato infectious chlorosis virus segment RNA1, complete sequence., Tomato infectious chlorosis virus segment RNA2, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Unassigned	Closteroviridae	Blueberry virus A	AB733585	NC_018519	AB733585	Blueberry virus A genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Unassigned	Closteroviridae	Carnation yellow fleck virus	GU234167	NC_022978	GU234167	Carnation yellow fleck virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Unassigned	Closteroviridae	Persimmon virus B	AB923924	NC_025967	AB923924	Persimmon virus B genomic RNA, complete genome, variant 1.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Velarivirus	Closteroviridae	Areca palm velarivirus 1	KR349464	NC_027121	KR349464	Areca palm velarivirus 1 isolate APV1_HN, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Velarivirus	Closteroviridae	Cordyline virus 1	HM588723		HM588723	Cordyline virus 1 isolate Kahaluu-1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Velarivirus	Closteroviridae	Grapevine leafroll-associated virus 7	HE588185	NC_016436	HE588185	Grapevine leafroll-associated virus 7 complete genome, isolate AA42, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Closteroviridae		Velarivirus	Closteroviridae	Little cherry virus 1	Y10237	NC_001836	Y10237	Little cherry virus 1 ORF's 1-8, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Aedes flavivirus	AB488408	NC_012932	AB488408	Aedes flavivirus genomic RNA, complete genome, strain: Narita-21.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Alkhumra hemorrhagic fever virus	AF331718	NC_004355	AF331718	Alkhurma virus strain 1176 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Apoi virus	AF160193	NC_003676	AF160193	Apoi virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Aroa virus	AY632536	NC_009026	AY632536	Bussuquara virus strain BeAn 4073, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Bagaza virus	AY632545	NC_012534	AY632545	Bagaza virus strain DakAr B209, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Banzi virus	DQ859056	NC_029054	DQ859056	Banzi virus strain SAH 336 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Bouboui virus	DQ859057	NC_033693	DQ859057	Bouboui virus strain DAK AR B490 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Cacipacore virus	KF917536	NC_026623	KF917536	Cacipacore virus strain BeAn 3276000, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Cell fusing agent virus	KJ741267	NC_001564	KJ741267	Cell fusing agent virus strain Galveston, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Chaoyang virus	JQ308185	NC_017086	JQ308185	Chaoyang virus isolate HLD115, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Culex flavivirus	AB262759	NC_008604	AB262759	Culex flavivirus genomic RNA, complete genome, strain: Tokyo.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Dengue virus	M19197		M19197	Dengue virus type 2 (S1 vaccine strain), complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Dengue virus 1	U88536	NC_001477	U88536	Dengue virus type 1 clone 45AZ5, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Dengue virus 2	U87411	NC_001474	U87411	Dengue virus type 2 (strain 16681) polyprotein mRNA, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Dengue virus 3	AY099336	NC_001475	AY099336	Dengue virus type 3 isolate D3/H/IMTSSA-SRI/2000/1266, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Dengue virus 4	AF326825	NC_002640	AF326825	Dengue virus type 4 recombinant clone rDEN4, complete sequence.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Donggang virus	JQ086551	NC_016997	JQ086551	Donggang virus isolate DG0909, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Edge Hill virus	DQ859060	NC_030289	DQ859060	Edge Hill virus strain YMP 48 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Entebbe bat virus	DQ837641	NC_008718	DQ837641	Entebbe bat virus strain UgIL-30, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Gadgets Gully virus	DQ235145	NC_033723	DQ235145	Gadgets Gully virus from Australia polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Hanko virus	JQ268258	NC_030401	JQ268258	Hanko virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Ilheus virus	AY632539	NC_009028	AY632539	Ilheus virus strain Original, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Japanese encephalitis virus	M18370	NC_001437	M18370	Japanese encephalitis virus (strain JaOArS982), complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Jugra virus	DQ859066	NC_033699	DQ859066	Jugra virus strain P-9-314 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Jutiapa virus	KJ469371	NC_026620	KJ469371	Jutiapa virus strain JG-128, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kadam virus	DQ235146	NC_033724	DQ235146	Kadam virus from Uganda polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kama virus	KF815940	NC_023439	KF815940	Kama virus strain LEIV-20776Tat polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kamiti River virus	AY149905	NC_005064	AY149905	Kamiti River virus isolate SR-82 polyprotein precursor, gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Karshi virus	AY863002	NC_006947	AY863002	Karshi virus strain LEIV 2247, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kedougou virus	AY632540	NC_012533	AY632540	Kedougou virus strain DakAar D1470, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kokobera virus	AY632541	NC_009029	AY632541	Kokobera virus strain AusMRM 32, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Kyasanur Forest disease virus	AY323490		AY323490	Kyasanur forest disease virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Langat virus	AF253419	NC_003690	AF253419	Langat virus strain TP21 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Louping ill virus	Y07863	NC_001809	Y07863	Louping ill virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Meaban virus	DQ235144	NC_033721	DQ235144	Meaban virus from France polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Mercadeo virus	KP688058	NC_027819	KP688058	Mercadeo virus isolate ER-M10, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Modoc virus	AJ242984	NC_003635	AJ242984	Modoc virus genomic RNA for polyprotein gene.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Montana myotis leukoencephalitis virus	AJ299445	NC_004119	AJ299445	Montana myotis leukoencephalitis virus complete genomic RNA.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Mosquito flavivirus	KC464457	NC_021069	KC464457	Mosquito flavivirus isolate LSFlaviV-A20-09, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Murray Valley encephalitis virus	AF161266	NC_000943	AF161266	Murray Valley encephalitis virus strain MVE-1-51, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	New Mapoon virus	KC788512	NC_032088	KC788512	New Mapoon virus strain CY1014 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Ntaya virus	JX236040	NC_018705	JX236040	Ntaya virus isolate IPDIA, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Omsk hemorrhagic fever virus	AY193805	NC_005062	AY193805	Omsk hemorrhagic fever virus strain Bogoluvovska, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Paraiso Escondido virus	KJ152564	NC_027999	KJ152564	Paraiso Escondido virus isolate Ecuador2012, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Parramatta River virus	KT192549	NC_027817	KT192549	Parramatta River virus isolate 92-B115745, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Potiskum virus	DQ859067		DQ859067	Potiskum virus strain IBAN 10069 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Powassan virus	L06436	NC_003687	L06436	Powassan virus strain LB, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Quang Binh virus	FJ644291	NC_012671	FJ644291	Quang Binh virus isolate VN180, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Rio Bravo virus	AF144692	NC_003675	AF144692	Rio Bravo virus strain RiMAR polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Royal Farm virus	DQ235149		DQ235149	Royal Farm virus from Afghanistan polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Saboya virus	DQ859062	NC_033697	DQ859062	Saboya virus strain Dak AR D4600 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Saumarez Reef virus	DQ235150	NC_033726	DQ235150	Saumarez Reef virus from Australia polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Sepik virus	DQ837642	NC_008719	DQ837642	Sepik virus strain MK7148, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Sokoluk virus	KF917541	NC_026624	KF917541	Sokoluk virus strain LEIV-400K, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Spanish goat encephalitis virus	KP144332	NC_027709	KP144332	Spanish goat encephalitis virus isolate AstGoatIREC2011, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Spondweni virus	DQ859064	NC_029055	DQ859064	Spondweni virus strain SM-6 V-1 polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	St. Louis encephalitis virus	AY632544		AY632544	St. Louis encephalitis virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	St. Louis encephalitis virus	DQ525916	NC_007580	DQ525916	St. Louis encephalitis virus strain Kern217, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Tamana bat virus	AF285080	NC_003996	AF285080	Tamana bat virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Tembusu virus	JF895923	NC_015843	JF895923	Tembusu virus strain JS804, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Tick-borne encephalitis virus	U27495	NC_001672	U27495	Tick-borne encephalitis virus Neudoerfl polyprotein, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Tyuleniy virus	KF815939	NC_023424	KF815939	Tyuleniy virus strain LEIV-6C polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Uganda S virus	DQ859065	NC_033698	DQ859065	Uganda S virus polyprotein gene, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Usutu virus	AY453411	NC_006551	AY453411	Usutu virus strain Vienna 2001 from Austria, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Wesselsbron virus	EU707555	NC_012735	EU707555	Wesselsbron virus strain SAH177, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	West Nile virus	M12294	NC_001563	M12294	West Nile virus RNA, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	West Nile virus lineage 1	DQ211652	NC_009942	DQ211652	West Nile virus strain NY99, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Yellow fever virus	X03700	NC_002031	X03700	Yellow fever virus complete genome, 17D vaccine strain.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Yokose virus	AB114858	NC_005039	AB114858	Yokose virus genomic RNA, complete genome, strain:Oita 36.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Flavivirus	Flaviviridae	Zika virus	AY632535	NC_012532	AY632535	Zika virus strain MR 766, complete genome.	vertebrates, invertebrates
