# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	AF104036	NC_004650	AF104036	Sweet potato leaf curl virus DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	AJ132548		AJ132548	Ipomoea yellow vein virus V2, V1, C3 and C2 genes.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	AJ586885		AJ586885	Ipomoea yellow vein virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	DQ644562		DQ644562	Sweet potato leaf curl virus isolate PR80-N2 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	EF456744		EF456744	Sweet potato leaf curl virus-Spain isolate ES:CI:BG6:02, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	EU253456		EU253456	Sweet potato leaf curl virus isolate RL31 segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	FJ515898		FJ515898	Sweet potato leaf curl virus isolate F-p3, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	HQ333138		HQ333138	Sweet potato leaf curl virus isolate US:SC:646B-11, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	HQ393456		HQ393456	Sweet potato leaf curl virus isolate SPLCV-PE[BR:PV:08], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato leaf curl virus	HQ393473		HQ393473	Sweet potato leaf curl virus isolate SPLCV-SP[BR:AlvM:09], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Sweet potato mosaic virus	FJ969831		FJ969831	Sweet potato mosaic virus - [Brazil:Brasilia1:2007] isolate BR:BSB1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Synedrella leaf curl virus	KU933258	NC_031306	KU933258	Synedrella leaf curl virus isolate YN3306, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Telfairia mosaic virus	KT454832, KT454833	NC_030403, NC_030404	KT454832, KT454833	Telfairia mosaic virus isolate Cameroon-Bakundu Bangang-Telfairia-20-14 segment DNA-A, complete sequence., Telfairia mosaic virus isolate Cameroon-Bakundu Bangang-Telfairia-20-14 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco curly shoot virus	AJ457986	NC_003722	AJ457986	Tobacco curly shoot virus-[Y41] segment A, complete genome, isolate Y41.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Comoros virus	AM701760		AM701760	Tobacco leaf curl Comoros virus cp, v2, rep, c2, c3 and c4 genes, isolated in Simboussa, Comoros.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Cuba virus	KU562963	NC_029908	KU562963	Tobacco leaf curl Cuba virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Japan virus	AB028604	NC_004654	AB028604	Tobacco leaf curl Japan virus V1, V2, C3, C2, C1, C4 genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Japan virus-[Honeysuckle:Ibaraki]	AB287439		AB287439	Tobacco leaf curl Japan virus-[Honeysuckle:Ibaraki] DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Japan virus-[JP3]	AB079689		AB079689	Tobacco leaf curl Japan virus-[JP3] DNA, complete genome, isolate:TLCV-Jp3.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Kochi virus	AB055009	NC_004641	AB055009	Tobacco leaf curl Kochi virus-[KK] DNA, complete genome, isolate: TLCV-KK.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Pusa virus	HQ180391	NC_014596	HQ180391	Tobacco leaf curl Pusa virus strain IN:Pusa:Tb:10, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Thailand virus	DQ871221	NC_009553	DQ871221	Tobacco leaf curl Thailand virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl virus	FJ434943		FJ434943	Tobacco leaf curl virus isolate TbLCKV, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl virus	HM164545		HM164545	Tobacco leaf curl virus isolate TLCV-Korea-Jeju138, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl virus	HM164547		HM164547	Tobacco leaf curl virus isolate TLCV-Korea-KJ, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl virus	KT992046	NC_029994	KT992046	Tobacco leaf curl virus isolate KH6, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Yunnan virus	AJ512761	NC_004356	AJ512761	Tobacco leaf curl Yunnan virus - [Y136] complete genome, isolate Y136.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf curl Zimbabwe virus	AF350330	NC_002817	AF350330	Tobacco leaf curl Zimbabwe virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco leaf rugose virus	AJ488768		AJ488768	Tobacco leaf rugose virus DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco mottle leaf curl virus	FM160943		FM160943	Tobacco mottle leaf curl virus AV1 gene, AC1 gene, AC2 gene, AC3 gene and AC4 gene.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tobacco yellow crinkle virus	FJ213931, HQ896204	NC_015627, NC_015628	FJ213931, HQ896204	Tobacco yellow crinkle virus segment A, complete sequence., Tobacco yellow crinkle virus isolate 3 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato bright yellow mosaic virus	KC791690		KC791690	Tomato bright yellow mosaic virus isolate BA167 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato bright yellow mottle virus	KC791691		KC791691	Tomato bright yellow mottle virus isolate TO167 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chino La Paz virus	AY339618	NC_005843	AY339618	Tomato chino La Paz geminivirus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chino La Paz virus	AY339619		AY339619	Tomato chino La Paz virus - [Baja California Sur] segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chino La Paz virus	JN676150		JN676150	Tomato Chino La Paz virus -SLP 4, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chlorotic leaf distortion virus	HQ201952, HQ201953	NC_015962, NC_015961	HQ201952, HQ201953	Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004] segment DNA_A, complete sequence., Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004] segment DNA_B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chlorotic mottle virus	AF490004, AF491306	NC_003664, NC_003665	AF490004, AF491306	Tomato chlorotic mottle virus-[Brazil] isolate BA-Se1 DNA-A, complete sequence., Tomato chlorotic mottle virus-[Brazil] isolate BA-Se1 DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chlorotic mottle virus	AY090557		AY090557	Tomato chlorotic mottle virus-Crumple DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato chlorotic mottle virus	KC706561		KC706561	Tomato chlorotic mottle virus isolate BR:Flo211:08 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato common mosaic virus	EU710754, EU710755	NC_010835, NC_010836	EU710754, EU710755	Tomato common mosaic virus isolate BR:Coi22:07 segment DNA-A, complete sequence., Tomato common mosaic virus isolate BR:Coi22:07 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato curly stunt virus	AF261885	NC_004675	AF261885	Tomato curly stunt virus - [South Africa] segment A component V2 protein, coat protein V1, C3 protein, C2 protein, and C1 protein genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato dwarf leaf virus	JN564749, JN564750	NC_016580, NC_016581	JN564749, JN564750	Tomato dwarf leaf virus isolate AR:Pichanal:397 segment DNA-A, complete sequence., Tomato dwarf leaf virus isolate AR:Pichanal:397 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato enation leaf curl virus	KP195260	NC_026761	KP195260	Tomato enation leaf curl virus isolate TC14 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato golden leaf distortion virus	HM357456		HM357456	Tomato golden leaf distortion virus isolate TO45 coat protein-like, replication enhancer protein-like, transactivator protein-like, and replication-associated protein-like genes, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato golden leaf spot virus	KC626021	NC_021579	KC626021	UNVERIFIED: Tomato golden leaf spot virus isolate TO83 Araguaina segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato golden mosaic virus	K02029, K02030	NC_001507, NC_001508	K02029, K02030	Tomato golden mosaic virus-Yellow vein component A, complete sequence., Tomato golden mosaic virus-Yellow vein, component B of complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato golden mottle virus	DQ520943, DQ406674	NC_008058, NC_008057	DQ520943, DQ406674	Tomato golden mottle virus segment A, complete sequence., Tomato golden mottle virus segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato golden vein virus	JF803254, JF803265		JF803254, JF803265	Tomato golden vein virus isolate DF[BR:Ita1220:03] segment DNA-A, complete sequence., Tomato golden vein virus isolate DF[BR:Pip1799:03] segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato interveinal chlorosis virus	JF803252		JF803252	Tomato interveinal chlorosis virus isolate PE[BR:Mdc2681:04] segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Anjouan virus	AM701758		AM701758	Tomato leaf curl Anjouan virus, isolate Comoros:Ouani:2004.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Arusha virus	EF194760	NC_009030	EF194760	Tomato leaf curl Arusha virus isolate AFTT23 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangalore virus	AF165098		AF165098	Tomato leaf curl geminivirus DNA-A strain LCV-Ban4, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangalore virus	AF295401		AF295401	Tomato leaf curl Bangalore virus-[Ban5] DNA A, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangalore virus	DQ852623		DQ852623	Tomato leaf curl Bangalore virus - [India:Kerala II:2005], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangalore virus	KF663698		KF663698	Tomato leaf curl Bangalore virus isolate TC265 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangalore virus	Z48182	NC_003891	Z48182	Tomato leaf curl virus - Bangalore I V1, V2, C1, C2, C3 and C4 genes.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Bangladesh virus	AF188481	NC_004614	AF188481	Tomato leaf curl Bangladesh virus complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Barka virus	KF260965	NC_024116	KF260965	Tomato leaf curl Barka virus isolate Tom-55, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Cameroon virus	FM210278	NC_013639	FM210278	Tomato leaf curl Cameroon virus - [Cameroon:Buea:Okra:2008] complete sequence, isolate TOS2B1F4.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Cebu virus	EU487042	NC_010439	EU487042	Tomato leaf curl Cebu virus isolate P134, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl China virus	AJ558118	NC_005320	AJ558118	Tomato leaf curl China virus - [G32] DNA A, complete sequence, isolate G32.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl China virus	AJ558119		AJ558119	Tomato leaf curl China virus - [G18] DNA A, complete sequence, isolate G18.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl China virus	AJ704603		AJ704603	Tomato leaf curl China virus DNA A complete sequence, isolate G63.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl China virus	JF681158		JF681158	Tomato leaf curl China virus isolate JX-2, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl China virus - OX2	JX972142	NC_021205	JX972142	Tomato leaf curl China virus - OX2, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Comoros virus	AJ865341	NC_028114	AJ865341	Tomato leaf curl Comoros virus complete genome, isolate Mayote:Dembeni:2003.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Cotabato virus	EU487047	NC_010441	EU487047	Tomato leaf curl Cotabato virus isolate GSD1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Diana virus	AM701765		AM701765	Tomato leaf curl Diana virus cp, v2, rep, c2, c3, and c4 genes, isolated in Namakely, Madagascar.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Gandhinagar virus	KC952005	NC_023034	KC952005	Tomato leaf curl Gandhinagar virus isolate pToGNAX15 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Ghana virus	EU350585	NC_010313	EU350585	Tomato leaf curl virus Ghana virus isolate FGH5-3 segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Guangdong virus	AY602165	NC_008373	AY602165	Tomato leaf curl Guangdong virus isolate G2 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Guangxi virus	AM236784	NC_008329	AM236784	Tomato leaf curl Guangxi virus complete genome, isolate GX-1.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Gujarat virus	AY190290, AY190291	NC_004558, NC_004559	AY190290, AY190291	Tomato leaf curl Gujarat virus - [Varanasi] segment A, complete sequence., Tomato leaf curl Gujarat virus - [Varanasi] segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Hainan virus	FN434083	NC_013102	FN434083	Tomato leaf curl Hainan virus complete genome, isolate HaNHK8.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Hainan virus	KF150142		KF150142	Tomato leaf curl Hainan virus isolate FQ12, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Hainan virus HaNHK7	FN256261		FN256261	Tomato leaf curl Hainan virus HaNHK7 complete genome, isolate HaNHK7.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Hanoi virus	HQ162270	NC_015124	HQ162270	Tomato leaf curl Hanoi virus isolate Vietnam/Hanoi/tomato/2010, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Iran virus	AY297924	NC_005842	AY297924	Tomato leaf curl Iran virus from Iran, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Java virus	AB100304	NC_005031	AB100304	Tomato leaf curl Java virus DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Java virus	AB162141		AB162141	Tomato leaf curl Java virus-[Ageratum] DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Joydebpur virus	DQ673859		DQ673859	Tomato leaf curl Joydebpur virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Joydebpur virus	FJ345402		FJ345402	Tomato leaf curl Joydebpur virus-[India:Ponduru:Kenaf:2007] clone LC-Pon segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Joydebpur virus	AJ875159	NC_007723	AJ875159	Tomato leaf curl Joydebpur virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Joydebpur virus	HM991146		HM991146	Tomato leaf curl Joydebpur virus isolate Varanasi genomic sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Karnataka virus	U38239	NC_003897	U38239	Tomato leaf curl virus - Bangalore II, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Kerala virus	EU910141	NC_011135	EU910141	Tomato leaf curl Kerala virus isolate ToLCV-K3 segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Kumasi virus	EU847739	NC_011096	EU847739	Tomato leaf curl Kumasi virus clone GOTB2-2 segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Laos virus	AF195782	NC_004613	AF195782	Tomato leaf curl Laos virus complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Liwa virus	HF912280	NC_023312	HF912280	Tomato leaf curl Liwa virus isolate LW1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Madagascar virus	AJ865338	NC_006874	AJ865338	Tomato leaf curl Madagascar virus-Menabe [Madagascar:Morondova:2001] complete genome, isolate Morondova.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Madagascar virus	AJ865339		AJ865339	Tomato leaf curl Madagascar virus-Androy [Madagascar:Toliary:2001], isolate Toliary complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Malaysia virus	AF327436	NC_004648	AF327436	Tomato leaf curl Malaysia virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Mali virus	AY502936	NC_005348	AY502936	Tomato leaf curl Mali virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Mayotte virus	AJ865340	NC_006876	AJ865340	Tomato leaf curl Mayotte virus complete genome, isolate Kahani.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Mindanao virus	EU487046	NC_010440	EU487046	Tomato leaf curl Mindanao virus isolate P162, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Moheli virus	AM701763		AM701763	Tomato leaf curl Moheli virus cp, v2, c2 c3 and c4 genes, isolated in Fomboni, Comoros.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Namakely virus	AM701761		AM701761	Tomato leaf curl Namakely virus, isolate Comoros:Dimadjou:2001.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Namakely virus	AM701764		AM701764	Tomato leaf curl Namakely virus, isolate Madagascar:Namakely:2001.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl New Delhi virus	DQ629102		DQ629102	Tomato leaf curl New Delhi virus isolate ToLCND-CTM segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl New Delhi virus	U15015, U15017	NC_004611, NC_004612	U15015, U15017	Tomato leaf curl New Delhi virus-Severe segment A, complete sequence., Tomato leaf curl New Delhi virus-Severe segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl New Delhi virus 2	JQ897969		JQ897969	Tomato leaf curl New Delhi virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl New Delhi virus 4	KF551592		KF551592	Tomato leaf curl New Delhi virus isolate TC306 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Nigeria virus	FJ685621	NC_012206	FJ685621	Tomato leaf curl Nigeria virus-[Nigeria:2006], complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Oman virus	FJ956700	NC_014542	FJ956700	Tomato leaf curl Oman virus isolate Alb22, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Pakistan virus	GU732204		GU732204	Tomato leaf curl Pakistan virus isolate ToLCPKV [IN:Bih], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Pakistan virus	AM948961		AM948961	Tomato leaf curl Pakistan virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Pakistan virus	DQ116884	NC_008299	DQ116884	Tomato leaf curl Pakistan virus isolate Rahim Yaar Khan 1 clone PT7 segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Palampur virus	AM884015, AM992534	NC_010840, NC_010839	AM884015, AM992534	Tomato leaf curl Palampur virus complete sequence, isolate India., Tomato leaf curl Palampur virus segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Patna virus	EU862323	NC_012492	EU862323	Tomato leaf curl Patna virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Philippines virus	AB050597	NC_005032	AB050597	Tomato leaf curl Philippines virus DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Philippines virus	AB307731		AB307731	Tomato leaf curl Philippines virus - Laguna DNA, segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Philippines virus	AB377113		AB377113	Tomato leaf curl Philippines virus - Los Banos:L3 DNA, segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Pune virus	AY754814	NC_008517	AY754814	Tomato leaf curl Pune virus - [India:Pune:2005], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Rajasthan virus	DQ339117		DQ339117	Tomato leaf curl Rajasthan virus - [India:Rajasthan:2005] segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Ranchi virus	GQ994095	NC_016965	GQ994095	Tomato leaf curl Ranchi virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Seychelles virus	AM491778	NC_009031	AM491778	Tomato leaf curl Seychelles virus complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Sinaloa virus	AJ608286, AJ508783	NC_009606, NC_009605	AJ608286, AJ508783	Sinaloa tomato leaf curl virus AV1 gene, AC3 gene, AC2 gene, AC1 gene and AC4 gene., Sinaloa tomato leaf curl virus BV1 gene for nuclear shuttle protein and BC1 gene for movement protein, isolate NI2.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Sri Lanka virus	AF274349	NC_004647	AF274349	Tomato leaf curl Sri Lanka virus segment A pre-coat protein (V2), coat protein (V1), C3 protein (C3), C2 protein (C2), replication-associated protein (C1), and C4 protein (C4) genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Sudan virus	AY044137	NC_005855	AY044137	Tomato leaf curl Sudan virus - [Gezira] precoat protein (V2), coat protein (V1), replication enhancer (C3), transactivation protein (C2), replication-associated protein (C1), and C4 genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Tomato leaf curl Sudan virus	AY044139		AY044139	Tomato leaf curl Sudan virus - [Shambat] precoat protein (V2), coat protein (V1), replication enhancer (C3), transactivation protein (C2), replication-associated protein (C1), and C4 genes, complete cds.	plants
